"Product Id","Product Name","URL"
"546583","sub-product-8","https://www.puregusto.co.uk/sub-product-8-p546583.html"
"546584","sub-product-9","https://www.puregusto.co.uk/sub-product-9-p546584.html"
"546585","sub-product-10","https://www.puregusto.co.uk/sub-product-10-p546585.html"
"547334","biodegradable-wooden-cutlery","https://www.puregusto.co.uk/biodegradable-wooden-cutlery-p547334.html"
"548850","jura-giga-5-coffee-machine","https://www.puregusto.co.uk/jura-giga-5-coffee-machine-p548850.html"
"538591","jura-giga-x8-gen-2-coffee-machine","https://www.puregusto.co.uk/jura-giga-x8-gen-2-coffee-machine-p538591.html"
"540985","birchall-fairtrade-english-breakfast-tea-bags","https://www.puregusto.co.uk/birchall-fairtrade-english-breakfast-tea-bags-p540985.html"
"537097","simply-syrup-gingerbread-1-ltr","https://www.puregusto.co.uk/simply-syrup-gingerbread-1-ltr-p537097.html"
"547325","sweetbird-cherry-syrup-1-litre","https://www.puregusto.co.uk/sweetbird-cherry-syrup-1-litre-p547325.html"
"531574","wmf-water-filter","https://www.puregusto.co.uk/wmf-water-filter-p531574.html"
"531575","puly-grind-grinder-cleaning-crystals","https://www.puregusto.co.uk/puly-grind-grinder-cleaning-crystals-p531575.html"
"531576","pallo-steamy-wanda-cleaning-tool","https://www.puregusto.co.uk/pallo-steamy-wanda-cleaning-tool-p531576.html"
"531577","jura-ena-9-black-aroma","https://www.puregusto.co.uk/jura-ena-9-black-aroma-p531577.html"
"539517","plastic-cups-pint-half-pint-ce","https://www.puregusto.co.uk/plastic-cups-pint-half-pint-ce-p539517.html"
"535781","simply-white-chocolate-frappe-mix-175-kg","https://www.puregusto.co.uk/simply-white-chocolate-frappe-mix-175-kg-p535781.html"
"535676","simply-syrups-sugar-free-range-1-ltr","https://www.puregusto.co.uk/simply-syrups-sugar-free-range-1-ltr-p535676.html"
"537146","seasonal-syrup-pack","https://www.puregusto.co.uk/seasonal-syrup-pack-p537146.html"
"547308","sweetbird-english-toffee-syrup-1-litre","https://www.puregusto.co.uk/sweetbird-english-toffee-syrup-1-litre-p547308.html"
"531591","puly-caff-cleaning-tablets-for-egro-etna-solis-machines","https://www.puregusto.co.uk/puly-caff-cleaning-tablets-for-egro-etna-solis-machines-p531591.html"
"535338","zuma-sweetbird-cookies-cream-frappe-mix-2-kg","https://www.puregusto.co.uk/zuma-sweetbird-cookies-cream-frappe-mix-2-kg-p535338.html"
"535340","lavazza-grand-espresso-coffee-beans-6kg","https://www.puregusto.co.uk/lavazza-grand-espresso-coffee-beans-6kg-p535340.html"
"541091","iberital-intenz-commercial-coffee-machine","https://www.puregusto.co.uk/iberital-intenz-commercial-coffee-machine-p541091.html"
"538585","aromo-colombian-62mm-senseo-compatible-coffee-pods","https://www.puregusto.co.uk/aromo-colombian-62mm-senseo-compatible-coffee-pods-p538585.html"
