"Product Id","Product Name","Short Description","Main Description Filename","Tab Titles"
"549076","Mazzer Super Jolly Coffee Grinder","One of the UK's most popular grinders - the Mazzer Super Jolly is a perfect range of grinders suited to use in coffee shops, cafes and restaurants, where it will cope with any demands placed on it. The slightly larger body and more powerful motor (when co","549076_maindesc.txt",""
"543991","Lavazza Qualita Rossa Coffee Beans 6KG","Qualita Rossa Is Made From A Unique Blend Of Robusta And Arabica Beans To Produce An Aromatic, Smooth, Well Rounded Flavour.","543991_maindesc.txt",""
"541308","Jura Glass Milk Container","The Glass Milk Container Makes An Indispensable Addition For All Coffee Lovers Who Like To Spoil Their Family And Guests From Time To Time With A Trendy Flat White, Latte Macchiato Or Cappuccino.","541308_maindesc.txt",""
"547295","Sweetbird Amaretto Syrup - 1 Litre","The classic almond-like flavour with the extra richness of a liqueur.....Vegetarian Suitable Amaretto Coffee Syrup","547295_maindesc.txt",""
"535663","iSi Thermo Whip Whipper 0.5 Litre","The Versatile Tool For Cooking & Catering Convenience. For The Preparation Of Light And Fluffy Espumas, Finger Food, Warm And Cold Sauces And Whipped Soups, As Well As Whipped Cream And Desserts","535663_maindesc.txt",""
"531588","Harrogate Bottled Water - Still x 24","24 X 500ml - Harrogate Still Bottled Water In Handy Easy To Go Pack Sizes","531588_maindesc.txt",""
"531589","FairTrade Milano Filter Coffee","Tis Specially Selected 100% Arabica Coffee Bean Blend Is Combination Of Fairtrade Certified Pure Arabica&#65533;s From Around the World","531589_maindesc.txt",""
"537074","Sweetbird Syrups - Fruit Flavours - 1 Ltr","Check Out Our Range Of Sweetbird Fruit Syrups...","537074_maindesc.txt",""
"538885","Blendtec Wildside Plus Five Side Jar","Wildside+ Version - Blendtec Wildside+ Jars Boasts A 4 Inch Blade Which Enhances Blending Dramatically And Is Essentially Good For Using Chocolate Bars Etc. With.","538885_maindesc.txt",""
"546037","Nescafe Azera Americano Coffee Tin 500g","Our #1 Best Selling Instant Coffee - Everyone can enjoy the pleasure of a barista style coffee in an instant with NESCAFE AZERA.","546037_maindesc.txt",""
"548593","Beetroot Cacao Latte Powder","Beetroot Latte Is Perhaps one of the most beautiful lattes you ever will see, an absolute must for any coffee selling establishment looking for a unique experience","548593_maindesc.txt",""
"548594","Green Matcha Latte Powder","This special formula has a high content of pure Matcha and the secret weapons inside to make your hot or cold latte sinfully smooth and incredibly tasty.","548594_maindesc.txt",""
"531599","Kenco Really Smooth Vending Coffee 10 x 300g","Kenco Really Smooth Vending Coffee - Kenco's Smoothest Instant Coffee - 10 X 300g","531599_maindesc.txt",""
"537983","Cioccolato Suprema Hot Chocolate 2KG","Cioccolato Suprema Contains A Whopping 25% Cocoa Solids, Its A Recipe Inspired By Spanish Drinking Chocolates That Are Taking The Nation By Storm.","537983_maindesc.txt",""
"537075","Sweetbird Syrups - Sugar Free Range - 1 Ltr","Check Out Our Range Of Sweetbird Sugar-Free Syrups..","537075_maindesc.txt",""
"538133","Americas Range - New Jersey Blend - 6KG","Buy 5 Cases Get 3 Kilos Free - Buy 10 Cases Get 1 Whole Case Free","538133_maindesc.txt",""
"547452","Simply Cheesecake Syrup - 1 Litre","Opulent and creamy cheesecake syrup for your blended coffee, latte or dessert.","547452_maindesc.txt",""
"547453","Simply Cherry Syrup - 1 Litre","Rich and luxuriously sweet cherry syrup with a natural cherry aroma, suitable addition to your mocha, Italian soda, lemonade, smoothie or milkshake.","547453_maindesc.txt",""
"540948","Birchall Great Rift Breakfast Blend Prism Tea Bags","We Are Very Proud Of Our Deliciously Strong Breakfast Tea Bursting With Flavour, Recently Winning The Highest Accolade At The 2017 Great Taste Awards","540948_maindesc.txt",""
"551001","Coffeetek Vitro X3 Bean To Cup Coffee Machine","The Vitro X3 is a stunning Bean to Cup Coffee Machine by CoffeTek, featuring all the latest technology to guarantee high quality Espresso based Drinks.","551001_maindesc.txt",""
"547694","Simply Passion Fruit and Lemon Iced Tea Syrup - 1 Litre","This Simply passionfruit and lemon iced tea syrup is really tasty and so easy to make. Just add 30ml of syrup to a cup of water with ice.","547694_maindesc.txt",""
"547594","Simply Watermelon Syrup - 1 Litre","Refreshingly amazing watermelon syrup which can bring a summer experience to your granita, soda, cocktail or frozen beverage.","547594_maindesc.txt",""
"531630","Kraft Paper Carry Bags","Kraft 100% Recycled Paper Carry Bags - Various Sizes","531630_maindesc.txt",""
"531631","Biodegradable Single Wall Coffee Cups & Lids","100% Biodegradable Take Out Coffee Cups - Certified Compostable & Biodegradable Under Us & Eu Standards - [Single Wall]","531631_maindesc.txt",""
"548115","Twinings Blackcurrant & Blueberry","Bursting with the mouth-watering flavour of blackcurrants and blueberries, this infusion will take you back to your childhood.","548115_maindesc.txt",""
"551096","Twinings Redbush","The beating hot sun in the Western Cape province of South Africa gives the tea its juicy, refreshing flavour and copper-red colour.","551096_maindesc.txt",""
"548733","Birchall Loose Leaf Tea - Red Berry & Flower 125g","Our Red Berry & Flower tea is a luxuriously smooth blend of sweet red berries and refreshing hibiscus.","548733_maindesc.txt",""
"531632","PureGusto Sumatra Crema Coffee Pods x 100","PureGusto Sumatra Crema Coffee Pods","531632_maindesc.txt",""
"531617","Twinings Earl Grey Tea","Twinings Earl Grey Tea Bags. Light, Fragrant And With A Distinctive Bergamot And Lemon Flavour, Our Earl Grey Still Has All The Taste Of The Original, And We Like To Think It's Still The Best.","531617_maindesc.txt",""
"531618","Twinings Pure Assam Tea","Twinings Pure Assam Tea Bags, A Classic Tea, Strong And Bold.","531618_maindesc.txt",""
"531619","7oz Plastic Water Cups x 1000","Clear Plastic Disposable Water Cups - Made From Recyclable Materials, Ideal For Water Coolers.","531619_maindesc.txt",""
"531620","Twinings Darjeeling Tea","Twinings Pure Darjeeling Tea, Our Master Blenders Pick And Blend From Only The Best, Small Scale Tea Gardens, Which Guarantee Excellent Hand Picking Of Just The Bud And Top Leaf From Bushes Which Are Often Over 100 Years Old.","531620_maindesc.txt",""
"531621","FairTrade White Sugar Sticks x 1000","Fairtrade White Sugar Sticks Approx. 3.0g Per Individual Stick","531621_maindesc.txt",""
"531622","Thick Pro Rubber Tamping Mat","Thick Rubber Tamping Mat To Protect Your Filter Handle Spouts And Work Tops From Damage","531622_maindesc.txt",""
"531623","Signature - Great Taste Award - Cafetiere Sachets x 100","Signature Is Exactly That, Our Highest Quality Blend, The Staple Of Which We Rank Other Coffee's Against. Our Own Personal Sign Off To The Coffee Making World!","531623_maindesc.txt",""
"531624","Sweetbird Iced Teas & Chai","With A Range Of Sweetbird Iced Teas To Choose From - Your Summer Drinks Menu Is Complete - New Flavours","531624_maindesc.txt",""
"531625","White Paper Napkins 33cm x 100","White Paper Napkins For Everyday Use - 33cm - 2 Ply - 100 Per Pack","531625_maindesc.txt",""
"531626","Stainless Steel Whisk","Stainless Steel Whisk Designed For Milk And Chocolate","531626_maindesc.txt",""
"531627","PureGusto Pure Arabica Coffee Pods x 100","PureGusto Pure Arabica Coffee Pods","531627_maindesc.txt",""
"531628","PureGusto Continental ESE Coffee Pods x 100","PureGusto Continental Espresso Coffee Pods","531628_maindesc.txt",""
"531629","PureGusto Swiss Water Decaf Espresso Pods x 100","The Easy Way Of Offering Decaf Without The Fuss... PureGusto Espresso Coffee Pods - Swiss Water Decaf PureGusto Pods - (Ese - 44mm Coffee Pods)","531629_maindesc.txt",""
"537088","Canadian Hot Spiced Apple Drink","Our Canadian Imported Hot Spiced Apple Cider Drink Is The Must Have Drink For Any Autumn / Winter Menu. Get Your Customers In From The Cold Or Keep Them Warm With This Full Of Flavour And Spice Apple Drink.","537088_maindesc.txt",""
"531636","Byron Bay Cafe Cookie & Jar Starter Kit","Byron Bay Cookie Starter Set - Comes With Tongs, Tags, Jars And 48 Individual Cookies To Get You All Set Up..","531636_maindesc.txt",""
"531609","Simply Spiced Chai Latte 1KG","Wonderfully Sweet And Exotic Blend Of Various Spices And Tea, Simply Blend With Blend And Whisk Your Customers Away For A Moment.","531609_maindesc.txt",""
"531611","Stainless Chocolate Shaker With Handle","Chocolate Shaker Made With Stainless Steel With Handle For Ease Of Use","531611_maindesc.txt",""
"531612","Decaf Cafetiere 500g","A Medium Roast Pure Colombian Coffee With The Caffeine Extracted At The Green Bean Stage.","531612_maindesc.txt",""
"531614","Kenco Decaffeinated Vending Coffee 10 X 300g","Kenco Vending Coffee - Decaffeinated Vending Coffee","531614_maindesc.txt",""
"531667","Summer Fruits Smoothie Mix - 1 Ltr","Taste Summer With Every Gulp Of Cherry, Strawberry, Blackcurrant, Raspberry & Blueberry - Summer Fruits Smoothie","531667_maindesc.txt",""
"531637","Dinkum Shmoo MilkShake Starter Kit","This Dinkum Shmoo Milkshake Starter Kit Includes Dinkum Milkshake Mixer, 3 Tubs Of Various Dinkum Milkshake Flavours, Cups, Straws & Plenty Of Pos","531637_maindesc.txt",""
"531640","Shmoo Banana Milkshake Mix 1.8 KG","Dinkum Shmoo Banana Milkshake Mix Powder","531640_maindesc.txt",""
"548718","Bravilor SEGO Bean To Cup Coffee Machine","Upto 30 Drink Options at the touch of a button - From Espresso to Mocha, Cappuccino to Americano this machine does it all!","548718_maindesc.txt",""
"531666","Banana Smoothie Mix - 1 Ltr","Our Filling, Refreshing And Full Of Sweetness Ice Blendable Simply Banana Smoothie Is A Classic But Unforgettable Choice For Your Summer Menu.","531666_maindesc.txt",""
"550039","WMF Special Milk Cleaning Tablets - 100 Tablets","Daily WMF Milk System cleaning tablets","550039_maindesc.txt",""
"548557","Birchall Great Rift Loose Leaf Tea 1KG","We are very proud of our deliciously strong breakfast tea bursting with flavour, a winner at the Great Taste Awards for a record 7 years in a row.","548557_maindesc.txt",""
"531668","Strawberry & Banana Smoothie Mix - 1 Ltr","This Ice Blendable Simply Strawberry Banana Smoothie Is A Very Popular Sweet Blend Of Fruity Flavours And An Absolute Must For Your Smoothie Menu.","531668_maindesc.txt",""
"541093","Gaggia Deco Espresso Machine","The Gaggia Deco Is The Latest Commercial Coffee Machine From Gaggia Which Incorporates The Legendary Gaggia Style And History Together With Modern Innovation Such As Adjustable Pre-Infusion Timing And Group Head Temperature Control.","541093_maindesc.txt",""
"531669","Blendtec Connoisseur 825 Q Series Blender","Blendtec Commercial Blenders - Newly Renamed Blendtec Connoisseur Blender Formerly The Blendtec Q Series Smoothie Blender- High Volume Smoothie Blender - Perfect For Shake Bars, Cafe's Coffee Shops & Smoothie Bars","531669_maindesc.txt",""
"537073","Sweetbird Syrups - Coffee Flavours - 1 Ltr","Check Out Our Range Of Sweetbird Coffee Flavour Syrups...","537073_maindesc.txt",""
"547508","Simply Kiwi Syrup - 1 Litre","This superb kiwi syrup is a wonderful and juicy addition for cocktails, coffees, tea, sodas and desserts.","547508_maindesc.txt",""
"531633","Renegite Descaler Sachet","Renegite Descaler Sachets","531633_maindesc.txt",""
"531655","Zuma Sweetbird Mocha Frappe Mix 2 KG","Zuma Mocha Frappe Mix, Delicious Chocolate And Coffee Blended Frappe Mix From Zuma","531655_maindesc.txt",""
"531656","FairTrade Tea Bags 1100 Pack","PureGusto Fairtrade Tea Bags In Pack Size Of 1100","531656_maindesc.txt",""
"531657","Catalina Latte Glasses","10oz Catalina Latte Glasses In A V-Shape Design","531657_maindesc.txt",""
"531660","Birchall Earl Grey Prism Tea Bags","At Pfunda, The Tea Bushes Grow Slowly, At High Altitude And Relatively Low Temperatures, Developing Greater Flavour Before They Are Individually Picked And Blended With A Traditional Bergamot Oil To Give A Distinctive Flavour Of Citrus, With Spicy Floral","531660_maindesc.txt",""
"531661","Shmoo Milk Shake Mixed Case","Mixed Shmoo Case Offering You One Of Each Flavour For Real Savings","531661_maindesc.txt",""
"531663","Mango Smoothie Mix - 1 Ltr","Our Simply Ice Blendable Mango Smoothie Is A Refreshing And Tangy Mix, With A Uniquely Satisfying Flavour.","531663_maindesc.txt",""
"531664","Strawberry Smoothie Mix - 1 Ltr","Our Simply Ice Blendable Strawberry Smoothie Delivers A Creamy, Delicious And Smooth Experience And A Popular Suggestion For Those Who Are Fancy Having A Sweet Treat.","531664_maindesc.txt",""
"531645","Fresh Loose Leaf Teas","New Improved And Larger Range Or Pure Fresh Leaf Tea In A Variety Of Flavours To Cater For Your Needs","531645_maindesc.txt",""
"531646","Nescafe Fairtrade Partners Blend Coffee 500g","Nescafe Fairtrade Partners Blend Coffee Tin","531646_maindesc.txt",""
"531648","Simply Natural Coffee Syrups Starter Kit","Everything You Need To Get You Going - 3 Amazing Vegetarian & Vegan Approved All Natural Syrups Complete With Pumps.","531648_maindesc.txt",""
"531649","Drizzle Bottle","Plastic Drizzle Bottle Perfect For Topping Off Coffees And Ice Creams","531649_maindesc.txt",""
"531652","Shmoo Vanilla MilkShake Mix 1.8 KG","Shmoo Vanilla Milkshake Mix - Thick Vanilla Shake Mix From Dinkum And Shmoo Milkshakes","531652_maindesc.txt",""
"531653","MilkShake Glasses x 6","Knickerbocker Glory/ Sundae/ Milkshake Glasses Available In 2 Sizes","531653_maindesc.txt",""
"531654","Cardboard Coffee Cup Clutches","Cardboard Coffee Cup Clutches Stop Your Customers From Getting Burnt From The Beverage. Now Available In 100's & 1000's","531654_maindesc.txt",""
"531644","Milano Cafetiere Sachets x 100","A Blend Of Three High Quality Pure Arabica Coffees, Producing A Mellow, Fragrant Rounded Coffee. - Our Best Selling Cafetiere Coffee","531644_maindesc.txt",""
"531641","Shmoo Chocolate MilkShake Mix 1.8 KG","Dinkum Chocolate Milkshake Mix Powder","531641_maindesc.txt",""
"531643","PureGusto Colombian Rio Magdalena Coffee Beans 6KG","A Single Origin Colombian Coffee Grown At High Altitude In The Foothills Of The Andes, Prized For Its Sweet, Delicate And Aromatic Flavour - 6 x 1 KG","531643_maindesc.txt",""
"551156","Simply Elderflower Syrup - 1 Litre","This simply Elderflower syrup will enhance your drinking experience whether it is coffee, cocktail, smoothie or cappuccino","551156_maindesc.txt",""
"547559","Simply Pomegranate Syrup - 1 Litre","Opulent and refreshing pomegranate syrup, an unmistakable addition to your tea, Italian soda or cocktail.","547559_maindesc.txt",""
"547560","Simply Pumpkin Spice Syrup - 1 Litre","Distinctive, opulent and delightful Pumpkin Spice syrup, an amazing flavour twist for your coffee, cream soda, mocha, latte, smoothie or cocktail.","547560_maindesc.txt",""
"547562","Simply Raspberry Syrup - 1 Litre","This indulgent raspberry syrup is a delightfully fruity addition to your espresso, iced coffee or mocha.","547562_maindesc.txt",""
"547566","Simply Salted Caramel Syrup - 1 Litre","Indulgent, buttery and creamy salted caramel syrup, a delightful addition to your espresso, iced coffee or mocha.","547566_maindesc.txt",""
"547569","Simply Spiced Chai Syrup - 1 Litre","Luxurious, exotic and surprisingly aromatic spiced chai syrup, amazing addition to your tea, hot beverage or dessert.","547569_maindesc.txt",""
"537133","Tate & Lyle Zucro Sweetener Sachets x 1000","1000 Sachets Of Zucro Sweetener, The All New Low Calorie Sweetener From Tate & Lyle The Uk's Leading Sugar Brand.","537133_maindesc.txt",""
"537090","Simply Handheld Gourmet Sauces - 1KG","Sauces Are Something That Every Coffee Establishment Cant Live Without, But Why Do They Have To Be Boring. Our Premium Sauces Shake Things Up...","537090_maindesc.txt",""
"540032","Crawfords Mini Assortment Packs x 100","Crawford’s Mini Packs Of Assorted Biscuits 100 Packs Of 3 Biscuits. A Selection Of 6 Different Types.","540032_maindesc.txt",""
"539762","Lavazza Gran Filtro Filter Coffee","Various Pack Sizes Available - Well Rounded And Fruity That’s Lavazza Gran Filtro Medium Roast - 100% Arabica Blend With A Delicate And Refined Aroma.","539762_maindesc.txt",""
"548003","Simply Original Hot Chocolate Powder 2 KG","One of the industries leading beverage manufacturers best selling hot chocolate powders, 25% cocoa content will deliver a seductively sweet and smooth chocolate experience.","548003_maindesc.txt",""
"538919","DOUBLE Coffee Pods - 14g - ARABICA x 50","Our Award Winning 100% Arabica Blend In A Commercial Coffee Pod - 14g Double Shot - Commercial Espresso Machines","538919_maindesc.txt",""
"551384","Rooibos Latte Powder","Mild, aromatic, low in tannins and naturally decaffeinated - this is what characterises our Rooibos Latte. Due to the abundant trace elements and minerals, Our new Rooibos Latte is also an ideal drink for your coffee bar.","551384_maindesc.txt",""
"551383","Charcoal Latte Powder","Our Charcoal Latte is believed to have many beneficial effects on our health, as charcoal effectively liberates the body of toxins and absorbs unwanted chemicals, which reduces allergies and diseases. Charcoal supports our body while detoxfying and has a","551383_maindesc.txt",""
"548725","Birchall Loose Leaf Tea - Green Tea 125g","Our Green Tea is a pure green tea sourced from China where the very best teas of this variety are to be found.","548725_maindesc.txt",""
"548729","Birchall Loose Leaf Tea - Jasmine Tea Pearls 75g","Birchall Jasmine Tea Pearls combine the mild sweetness of green tea with the soft floral notes of jasmine flowers","548729_maindesc.txt",""
"548732","Birchall Loose Leaf Tea - Green Tea & Peach 125g","Our Green Tea & Peach is a traditional green tea, blended with real fruit pieces and marigold flowers.","548732_maindesc.txt",""
"548736","Birchall Loose Leaf Tea - Lemongrass & Ginger 125g","Our Lemongrass & Ginger tea is a warming herbal tea made with pure lemongrass and spicy ginger pieces.","548736_maindesc.txt",""
"548737","Birchall Loose Leaf Tea - Organic Redbush 125g","Our Organic Redbush tea is a classic red rooibos tea made from the soft needle-like leaves of the wild South African plant,","548737_maindesc.txt",""
"548750","Simply Toffee Frappe Mix 1.75 KG","Now One Of Our Best Selling Frappe Mixes - A New Launch Last Year And Already A Storming Toffee Tasting Success - 1.75 Kg","548750_maindesc.txt",""
"548753","Simply Mocha Frappe Mix 1.75 KG","Now One Of Our Best Selling Frappe Mixes - A New Launch Last Year And Already A Marvellous Mocha Tasting Success - 1.75 Kg","548753_maindesc.txt",""
"548754","Simply Vanilla Frappe Mix 1.75 KG","Now One Of Our Best Selling Frappe Mixes - A New Launch Last Year And Already A Storming Vanilla Tasting Success - 1.75 Kg","548754_maindesc.txt",""
"548769","Kraft Take Away Deli Boxes","One Of Our Latest Launches - Kraft Paper Take Away Deli Boxes - Perfect For The Modern Consumer Available In 4 Sizes.","548769_maindesc.txt",""
"548770","Simply Sugar Free Gingerbread Syrup - 1 Litre","Superb and tasty premium sugar free gingerbread syrup, a low calorie treat for your coffee, latte, shake or dessert.","548770_maindesc.txt",""
"548771","Simply Sugar Free Amaretto Syrup - 1 Litre","Superb and tasty premium sugar free amaretto syrup, a low calorie treat for your coffee, latte, shake or dessert.","548771_maindesc.txt",""
"548773","Simply Sugar Free Sugar Syrup - 1 Litre","Superb and tasty premium sugar free sugar syrup, a low calorie treat for your coffee, latte, shake or dessert.","548773_maindesc.txt",""
"548774","Biodegradable Double Wall Paper Cups","These sustainably sourced biodegradable cups are an environmentally friendly alternative to conventional disposable cups. Made from sustainably sourced materials and lined with plant based PLA as opposed to PE plastic, the cups remain completely compostab","548774_maindesc.txt",""
"548776","Twinings Cold Infuse - Passionfruit, Mango & Blood Orange x 25","Want to liven up your water in a hassle-free way? Cold Infuse makes it simple; no mess, no fuss, just drop & go","548776_maindesc.txt",""
"548777","Twinings Cold Infuse - Blueberry, Apple & Blackcurrant x 25","Want to liven up your water in a hassle-free way? Cold Infuse makes it simple; no mess, no fuss, just drop & go","548777_maindesc.txt",""
"548778","Twinings Cold Infuse - Watermelon, Strawberry & Mint x 25","Want to liven up your water in a hassle-free way? Cold Infuse makes it simple; no mess, no fuss, just drop & go","548778_maindesc.txt",""
"548779","Blendtec Stealth 895 NBS Blender","Why waste ingredients when you can have perfectly proportioned drinks and smoothies blended right in the cup you give your customer!","548779_maindesc.txt",""
"551386","Sweetbird Toffee Nut Syrup - 1 Litre","Pairing the buttery sweetness of toffee with the flavour of rich roasted nut.","551386_maindesc.txt",""
"548837","Jura Z8 Coffee Machine","The Jura Z8 boasts an unbeatable standard of coffee. For long coffees, the worlds first automatic speciality coffee machine for the home with one-touch lungo function.","548837_maindesc.txt",""
"548838","Jura S8 Coffee Machine","With its harmonious clean lines, the stylish S line exudes quality and precision in every way. It combines the best of the compact class with elements of the premium segment, including a hint of the GIGA.","548838_maindesc.txt",""
"548840","Jura J6 Coffee Machine","The J6 is undoubtedly one of the most attractive ways of expressing good taste. The sublime all-round design is in perfect harmony with the refined materials and targeted accents.","548840_maindesc.txt",""
"548841","Jura A1 Coffee Machine","Sharp, clear, reduced forms, elegance, compact design and the clear focus on a unique coffee result are the aspects that set the new A1 from JURA apart.","548841_maindesc.txt",""
"548848","Jura A7 Coffee Machine","Coffee drinkers will love the elegant A7 with its wide range of speciality coffees, unique coffee quality, intuitive operation, minimal space requirements and faultless hygiene.","548848_maindesc.txt",""
"548849","Jura A9 Coffee Machine","The quickest way to enjoying the perfect cup of coffee is via the colour screen with touch technology. The compact A9 offers outstanding convenience and unique speciality coffees.","548849_maindesc.txt",""
"548918","Byron Bay - Gluten Free Wrapped Cookies - White Choc Chunk & Macadamia","A soft, gluten free, golden cookie crammed with white choc chunks and macadamia nuts.","548918_maindesc.txt",""
"548919","Byron Bay - Gluten Free Wrapped Cookies - Triple Choc Fudge","A rich, soft textured gluten free cookie filled with white choc & dark choc chunks.","548919_maindesc.txt",""
"531680","WMF 1500S Classic Bean To Cup Coffee Machine","The 1500s Is A Medium Volume Super Automatic Coffee Machine, Which Produces Real Espresso Based Specialty Coffee Beverages, At The Press Of A Button.","531680_maindesc.txt",""
"531682","iSi Easy Whip Plus Cream Whipper","The Practical Easy Whip Plus Makes Light, Fluffy Whipped Cream Quickly And Easily.","531682_maindesc.txt",""
"551447","Byron Bay - VEGAN - Gluten Free Wrapped Cookies - Maple And Pecan X 12","Gluten Free and Vegan option that can be enjoyed by everyone! Taste the indulgent flavour of maple with crunchy pecans and sweet cranberries","551447_maindesc.txt",""
"531685","Rubber Cleaning Blank Disc","Rubber Cleaning Blanking Disc - Place In Your Group Holder For Fast Efficient Cleaning No Fuss / No Hassle And Under £1","531685_maindesc.txt",""
"531688","Zuma Original Hot Chocolate Powder 2 KG","Blended Especially Using The Finest Cocoas From Around The Worlds From An Indulgently Creamy And Rich Hot Chocolate","531688_maindesc.txt",""
"531689","Disposable Coffee Cup Lids","Plastic Lids Available In Black And White - 100% Recyclable - Fits All Of Our Cups - Now Reclosable For No Extra Charge","531689_maindesc.txt",""
"531691","Espresso Shot Glass - 2oz Lined","Espresso Shot Glasses, Great For Measuring Out Your Coffee Shots","531691_maindesc.txt",""
"531692","Zuma Sweetbird Chocolate Frappe Mix 2 KG","Zuma Chocolate Frappe Mix","531692_maindesc.txt",""
"531693","Zuma Sweetbird Vanilla Bean Non-Dairy Frappe Mix 2 KG","Zuma Vanilla Bean Frappe Mix - Now NON DAIRY!","531693_maindesc.txt",""
"531694","Zuma Sweetbird Sticky Toffee Frappe Mix 2 KG","Zuma Sticky Toffee Frappe Mix","531694_maindesc.txt",""
"531695","iSi Thermo Xpress Cream Whip Station & Free Bulbs","The Isi Xpress Cream Whip Station Can Keep Its Contents Cold For Up To 8 Hours, Without Needing Refrigerating","531695_maindesc.txt",""
"531698","Bravilor Jug Hot Plate","Bravilor Self Regulating Hot Plates, Keeps Those Jugs Hot During Peak Periods","531698_maindesc.txt",""
"531699","Jura Stainless Milk Flask","Jura Stainless Vacuum Milk Container - 0.6 Ltr","531699_maindesc.txt",""
"541122","Boutique Double Wall Paper Coffee Cups & Lids","Stunning Design, Smooth To The Touch, Impeccable Insulation. Our Latest Launch In The Paper Cup Market Promises To Be A Huge Success And Is Completely Exclusive To PureGusto","541122_maindesc.txt",""
"531701","FairTrade Dark Italia Coffee Beans","Dark Italia's Delectable Flavours And Strong Aromatics Shine Through From Bean To Cup, This Dark Roast Central And South American Arabica Blend Is Our Second Best Selling Coffee, For Those That Like A Stronger Flavour.","531701_maindesc.txt",""
"531702","Natural White Mini Marshmallows","Miniature Marshmallow Pieces Perfect For Any Occasion - Made From Natural Vanilla.","531702_maindesc.txt",""
"531703","Bravilor Solo & Free Chocolate Offer","Bravilor Solo Hot Chocolate Machine With Free Box Of Chocolate","531703_maindesc.txt",""
"531704","Jura Milk Foamers","Jura Cappuccino Frothers For Quick And Easy Frothing - Easy And Profi Foamers Available.","531704_maindesc.txt",""
"531705","Cappuccino Cups & Saucers x6","Cappuccino Cups & Saucers In A 9oz Size","531705_maindesc.txt",""
"531706","Large Cappuccino Cups & Saucers 12oz x6","Pack Of 6 Large 12oz Cappuccino Cups And Saucers","531706_maindesc.txt",""
"531707","Espresso Cups & Saucers x6","Pack Of 6 Espresso 4oz Cups And Saucers","531707_maindesc.txt",""
"531708","Tazza Latte Glasses","8oz Tazza Latte Glasses In Pack Size Of 6","531708_maindesc.txt",""
"531709","Semi Skimmed Milk Pots x 120","Half Fat Milk Pots - Green Label Milk Pots - 120 Pots Per Box","531709_maindesc.txt",""
"531712","iSi Injector Tips x 4","Isi Injector Tips Are A Perfect Complement To The Creative Kitchen","531712_maindesc.txt",""
"531713","Signature - Great Taste Award Filter Sachets","Signature Is Exactly That, Our Highest Quality Blend, The Staple Of Which We Rank Other Coffee's Against. Our Own Personal Sign Off To The Coffee Making World!","531713_maindesc.txt",""
"531714","Colombian Supremo Filter Coffee","A Single Origin Colombian Coffee Grown At High Altitude In The Foothills Of The Andes, Prized For Its Sweet, Delicate And Aromatic Flavour.","531714_maindesc.txt",""
"531715","Vienna Filter Coffee Sachets x 50","PureGusto Filter Coffee Sachets A Medium Blend Of Coffees With A Traditional Full Bodied Viennese Based Filter Coffee. This Viennese Coffee Is A Full Bodied Yet A Smooth Tasting Coffee.","531715_maindesc.txt",""
"531716","Milano Ground Filter Coffee","A Blend Of Three High Quality Pure Arabica Coffees, Producing A Mellow, Fragrant Rounded Coffee. - Our Best Selling Filter Coffee","531716_maindesc.txt",""
"531717","Pallo Tool Heads - 3 Pack","3 Replacement Head Fittings For Your Pallo Cleaning Tool","531717_maindesc.txt",""
"531718","Americas Range - New Jersey Filter Coffee","Buy 6 Cases Get 1 Free! A Triple Assorted Blend, That Packs A Punch. This Feisty Blend Evokes Snappy Aromatics And A Velvety Dark Rich Crema...","531718_maindesc.txt",""
"531719","Swiss Water Decaffeinated Filter Coffee Sachets","Our Expertly Blended Decaf, Is An All Natural Swiss Water Premium Decaf, Blended Using 5 Arabica Coffees From 5 Origins To Give An Superbly Smooth And Delectable Taste First Sip To The Last. 2014 & 2015 Great Taste Award Winner","531719_maindesc.txt",""
"531720","iSi Profi Whip Cream Whipper","Isi Profi Whip Cream Whipper Is The Ultimate Whipped Cream Maker. It Creates A Fresh Whipped Cream In No Time","531720_maindesc.txt",""
"531721","Milk Steaming Thermometer","High Quality Milk Steaming Thermometer","531721_maindesc.txt",""
"531723","Glass Biscotti Jars - 3.8 Ltr","Glass Jars Which Are Perfect For Storing Your Cookies, Biscuits, Cakes Etc....","531723_maindesc.txt",""
"531724","PureGusto Branded Crockery Range","PureGusto Branded Porcelain Crockery - Exclusive For Our Coffee Customers - At Special Low Prices","531724_maindesc.txt",""
"531726","Blendtec Jugs","Blendtec Jugs Available With Flat Lids And Also Insert Lids. The Upgraded Wildside Jar With 4 Inch Blade Is Also Available.","531726_maindesc.txt",""
"531727","Coffee Stencils","8 Assorted Coffee Stencils To Add Enjoyment To Every Cup","531727_maindesc.txt",""
"531728","Exotic Fruit Smoothie Mix - 1 Ltr","Our Simply Ice Blendable Exotic Fruits Smoothie Is A Full Of Flavour Blend And A Special Taste Treat For Those Who Are Fond Of Exotic Suggestions.","531728_maindesc.txt",""
"531729","Stainless Steel Knockout Drawer","Quality Stainless Steel Knockout Drawer","531729_maindesc.txt",""
"531730","PureGusto Dark Italia Coffee Beans 6KG","Dark Italia's Delectable Flavours And Strong Aromatics Shine Through From Bean To Cup, This Dark Roast Central And South American Arabica Blend Is Our Second Best Selling Coffee, For Those That Like A Stronger Flavour.","531730_maindesc.txt",""
