Old comb Id,New comb Id,Image id
172106,216593,0
172107,216594,0
172108,216595,0
172109,216596,0
172110,216597,0
172111,216598,0
172112,216599,0
172113,216600,0
172114,216601,0
172115,216602,0
172116,216603,0
172117,216604,0
172118,216605,0
172119,216606,0
172120,216607,0
172121,216608,0
172122,216609,0
172123,216610,0
172124,216611,0
172125,216612,0
172126,216613,0
172127,216614,0
172128,216615,0
172129,216616,0
172130,216617,0
172131,216618,0
172132,216619,0
172133,216620,0
172134,216621,0
172135,216622,0
172136,216623,0
172137,216624,0
172138,216625,0
172139,216626,0
172140,216627,0
172141,216628,0
172142,216629,0
172143,216630,0
172144,216631,0
172145,216632,0
172146,216633,0
172147,216634,0
172148,216635,0
172149,216636,0
172150,216637,0
172151,216638,0
172152,216639,0
172153,216640,0
172154,216641,0
172155,216642,0
172156,216643,0
172157,216644,0
172158,216645,0
172159,216646,0
172160,216647,0
172161,216648,0
172162,216649,0
172163,216650,0
172164,216651,0
172165,216652,0
172166,216653,0
172167,216654,0
172168,216655,0
172169,216656,0
172170,216657,0
172171,216658,0
172172,216659,0
172173,216660,0
172174,216661,0
172175,216662,0
172176,216663,0
172177,216664,0
172178,216665,0
172179,216666,0
172180,216667,0
172181,216668,0
172182,216669,0
172183,216670,0
172184,216671,0
172185,216672,0
172186,216673,0
172187,216674,0
172188,216675,0
172189,216676,0
172190,216677,0
172191,216678,0
172192,216679,0
172193,216680,0
172194,216681,0
172195,216682,0
172196,216683,0
172197,216684,0
172198,216685,0
172199,216686,0
172200,216687,0
172201,216688,0
172202,216689,0
172203,216690,0
172204,216691,0
172205,216692,0
172206,216693,0
172207,216694,0
172208,216695,0
172209,216696,0
172210,216697,0
172211,216698,0
172212,216699,0
172213,216700,0
172214,216701,0
172215,216702,0
172216,216703,0
172217,216704,0
172218,216705,0
172219,216706,0
172220,216707,0
172221,216708,0
172222,216709,0
172223,216710,0
172224,216711,0
172225,216712,0
172226,216713,0
172227,216714,0
172228,216715,0
172229,216716,0
172230,216717,0
172231,216718,0
172232,216719,0
172233,216720,0
172234,216721,0
172235,216722,0
172236,216723,0
172237,216724,0
172238,216725,0
172239,216726,0
172240,216727,0
172241,216728,0
172242,216729,0
172243,216730,0
172244,216731,0
172245,216732,0
172246,216733,0
172247,216734,0
172248,216735,0
172249,216736,0
172250,216737,0
172251,216738,0
172252,216739,0
172253,216740,0
172254,216741,0
172255,216742,0
172256,216743,0
172257,216744,0
172258,216745,0
172259,216746,0
172260,216747,0
172261,216748,0
172262,216749,0
172263,216750,0
172264,216751,0
172265,216752,0
172266,216753,0
172267,216754,0
172268,216755,0
172269,216756,0
172270,216757,0
172271,216758,0
172272,216759,0
172273,216760,0
172274,216761,0
172275,216762,0
172276,216763,0
172277,216764,0
172278,216765,0
172279,216766,0
172280,216767,0
172281,216768,0
172282,216769,0
172283,216770,0
172284,216771,0
172285,216772,0
172286,216773,0
172287,216774,0
172288,216775,0
172289,216776,0
172290,216777,0
172291,216778,0
172292,216779,0
172293,216780,0
172294,216781,0
172295,216782,0
172296,216783,0
172297,216784,0
172298,216785,0
172299,216786,0
172300,216787,0
172301,216788,0
172302,216789,0
172303,216790,0
172304,216791,0
172305,216792,0
172306,216793,0
172307,216794,0
172308,216795,0
172309,216796,0
172310,216797,0
172311,216798,0
172312,216799,0
172313,216800,0
172314,216801,0
172315,216802,0
172316,216803,0
172317,216804,0
172318,216805,0
172319,216806,0
172320,216807,0
172321,216808,0
172322,216809,0
172323,216810,0
172324,216811,0
172325,216812,0
172326,216813,0
172327,216814,0
172328,216815,0
172329,216816,0
172330,216817,0
172331,216818,0
172332,216819,0
172333,216820,0
172334,216821,0
172335,216822,0
172336,216823,0
172337,216824,0
172338,216825,0
172339,216826,0
172340,216827,0
172341,216828,0
172342,216829,0
172343,216830,0
172344,216831,0
172345,216832,0
172346,216833,0
172347,216834,0
172348,216835,0
172349,216836,0
172350,216837,0
172351,216838,0
172352,216839,0
172353,216840,0
172354,216841,0
172355,216842,0
172356,216843,0
172357,216844,0
172358,216845,0
172359,216846,0
172360,216847,0
172361,216848,0
172362,216849,0
172363,216850,0
172364,216851,0
172365,216852,0
172366,216853,0
31688,216854,0
31689,216855,0
31681,216856,0
31682,216857,0
31567,216858,0
31568,216859,0
31569,216860,0
46808,216861,0
46809,216862,0
46810,216863,0
31573,216864,0
31574,216865,0
31575,216866,0
31805,216867,0
31806,216868,0
31808,216869,0
31809,216870,0
31811,216871,0
31812,216872,0
31814,216873,0
31815,216874,0
31817,216875,0
31818,216876,0
31793,216877,0
31794,216878,0
38131,216879,0
38132,216880,0
31540,216881,0
31541,216882,0
189141,216883,0
31565,216884,0
31566,216885,0
31581,216886,0
31582,216887,0
31583,216888,0
31584,216889,0
31605,216890,0
31606,216891,0
31607,216892,0
31608,216893,0
31609,216894,0
32562,216895,0
32563,216896,0
32566,216897,0
32567,216898,0
32908,216899,0
32909,216900,0
82556,216901,0
82557,216902,0
82558,216903,0
82559,216904,0
82560,216905,0
82561,216906,0
82562,216907,0
82563,216908,0
82564,216909,0
82565,216910,0
82566,216911,0
82567,216912,0
82568,216913,0
82569,216914,0
82570,216915,0
82571,216916,0
82572,216917,0
82573,216918,0
82574,216919,0
82575,216920,0
82576,216921,0
82577,216922,0
82578,216923,0
82579,216924,0
82580,216925,0
82581,216926,0
82582,216927,0
82583,216928,0
82584,216929,0
82585,216930,0
82586,216931,0
82587,216932,0
82588,216933,0
82589,216934,0
82590,216935,0
82591,216936,0
82592,216937,0
82593,216938,0
82594,216939,0
82595,216940,0
82596,216941,0
82597,216942,0
82598,216943,0
82599,216944,0
82600,216945,0
82601,216946,0
82602,216947,0
82603,216948,0
82604,216949,0
82605,216950,0
82606,216951,0
82607,216952,0
82608,216953,0
82609,216954,0
82610,216955,0
82611,216956,0
82612,216957,0
82613,216958,0
82614,216959,0
82615,216960,0
82616,216961,0
82617,216962,0
82618,216963,0
82619,216964,0
82620,216965,0
82621,216966,0
82622,216967,0
82623,216968,0
82624,216969,0
82625,216970,0
82626,216971,0
82627,216972,0
82628,216973,0
82629,216974,0
82630,216975,0
82631,216976,0
82632,216977,0
82633,216978,0
82634,216979,0
82635,216980,0
82636,216981,0
82637,216982,0
82638,216983,0
82639,216984,0
82640,216985,0
82641,216986,0
82642,216987,0
82643,216988,0
82644,216989,0
82645,216990,0
82646,216991,0
82647,216992,0
82648,216993,0
82649,216994,0
82650,216995,0
82651,216996,0
82652,216997,0
82653,216998,0
82654,216999,0
82655,217000,0
82656,217001,0
82657,217002,0
82658,217003,0
82659,217004,0
82660,217005,0
82661,217006,0
82662,217007,0
82663,217008,0
82664,217009,0
82665,217010,0
82666,217011,0
82667,217012,0
82668,217013,0
82669,217014,0
82670,217015,0
82671,217016,0
82672,217017,0
82673,217018,0
82674,217019,0
82675,217020,0
82676,217021,0
82677,217022,0
82678,217023,0
82679,217024,0
82680,217025,0
82681,217026,0
82682,217027,0
82683,217028,0
82684,217029,0
82685,217030,0
82686,217031,0
82687,217032,0
82688,217033,0
82689,217034,0
82690,217035,0
82691,217036,0
82692,217037,0
82693,217038,0
82694,217039,0
82695,217040,0
82696,217041,0
82697,217042,0
82698,217043,0
82699,217044,0
82700,217045,0
82701,217046,0
82702,217047,0
82703,217048,0
82704,217049,0
82705,217050,0
82706,217051,0
82707,217052,0
82708,217053,0
82709,217054,0
82710,217055,0
82711,217056,0
82712,217057,0
82713,217058,0
82714,217059,0
82715,217060,0
82716,217061,0
82717,217062,0
82718,217063,0
82719,217064,0
82720,217065,0
82721,217066,0
82722,217067,0
82723,217068,0
82724,217069,0
82725,217070,0
82726,217071,0
82727,217072,0
82728,217073,0
82729,217074,0
82730,217075,0
82731,217076,0
82732,217077,0
82733,217078,0
82734,217079,0
82735,217080,0
82736,217081,0
82737,217082,0
82738,217083,0
82739,217084,0
82740,217085,0
82741,217086,0
82742,217087,0
82743,217088,0
82744,217089,0
82745,217090,0
82746,217091,0
82747,217092,0
82748,217093,0
82749,217094,0
82750,217095,0
82751,217096,0
82752,217097,0
82753,217098,0
82754,217099,0
82755,217100,0
82756,217101,0
82757,217102,0
82758,217103,0
82759,217104,0
82760,217105,0
82761,217106,0
82762,217107,0
82763,217108,0
82764,217109,0
82765,217110,0
82766,217111,0
82767,217112,0
82768,217113,0
82769,217114,0
82770,217115,0
82771,217116,0
82772,217117,0
82773,217118,0
82774,217119,0
82775,217120,0
82776,217121,0
82777,217122,0
82778,217123,0
82779,217124,0
82780,217125,0
82781,217126,0
82782,217127,0
82783,217128,0
82784,217129,0
82785,217130,0
82786,217131,0
82787,217132,0
82788,217133,0
82789,217134,0
82790,217135,0
82791,217136,0
82792,217137,0
82793,217138,0
82794,217139,0
82795,217140,0
82796,217141,0
82797,217142,0
82798,217143,0
82799,217144,0
82800,217145,0
82801,217146,0
82802,217147,0
82803,217148,0
82804,217149,0
82805,217150,0
82806,217151,0
82807,217152,0
82808,217153,0
82809,217154,0
82810,217155,0
82811,217156,0
82812,217157,0
82813,217158,0
82814,217159,0
82815,217160,0
82816,217161,0
82817,217162,0
82818,217163,0
82819,217164,0
82820,217165,0
82821,217166,0
82822,217167,0
82823,217168,0
82824,217169,0
82825,217170,0
82826,217171,0
82827,217172,0
82828,217173,0
82829,217174,0
82830,217175,0
82831,217176,0
82832,217177,0
82833,217178,0
82834,217179,0
82835,217180,0
82836,217181,0
82837,217182,0
82838,217183,0
82839,217184,0
82840,217185,0
82841,217186,0
82842,217187,0
82843,217188,0
82844,217189,0
82845,217190,0
82846,217191,0
82847,217192,0
82848,217193,0
82849,217194,0
82850,217195,0
82851,217196,0
82852,217197,0
82853,217198,0
82854,217199,0
82855,217200,0
82856,217201,0
82857,217202,0
82858,217203,0
82859,217204,0
82860,217205,0
82861,217206,0
82862,217207,0
82863,217208,0
82864,217209,0
82865,217210,0
82866,217211,0
82867,217212,0
82868,217213,0
82869,217214,0
82870,217215,0
82871,217216,0
82872,217217,0
82873,217218,0
82874,217219,0
82875,217220,0
82876,217221,0
82877,217222,0
82878,217223,0
82879,217224,0
82880,217225,0
82881,217226,0
82882,217227,0
82883,217228,0
82884,217229,0
82885,217230,0
82886,217231,0
82887,217232,0
82888,217233,0
82889,217234,0
82890,217235,0
82891,217236,0
82892,217237,0
82893,217238,0
82894,217239,0
82895,217240,0
82896,217241,0
82897,217242,0
82898,217243,0
82899,217244,0
82900,217245,0
82901,217246,0
82902,217247,0
82903,217248,0
82904,217249,0
82905,217250,0
82906,217251,0
82907,217252,0
82908,217253,0
82909,217254,0
82910,217255,0
82911,217256,0
82912,217257,0
82913,217258,0
82914,217259,0
82915,217260,0
82916,217261,0
82917,217262,0
82918,217263,0
82919,217264,0
82920,217265,0
82921,217266,0
82922,217267,0
82923,217268,0
82924,217269,0
82925,217270,0
82926,217271,0
82927,217272,0
82928,217273,0
82929,217274,0
82930,217275,0
82931,217276,0
82932,217277,0
82933,217278,0
82934,217279,0
82935,217280,0
82936,217281,0
82937,217282,0
82938,217283,0
82939,217284,0
82940,217285,0
82941,217286,0
82942,217287,0
82943,217288,0
82944,217289,0
82945,217290,0
82946,217291,0
82947,217292,0
82948,217293,0
82949,217294,0
82950,217295,0
82951,217296,0
82952,217297,0
82953,217298,0
82954,217299,0
82955,217300,0
82956,217301,0
82957,217302,0
82958,217303,0
82959,217304,0
82960,217305,0
82961,217306,0
82962,217307,0
82963,217308,0
82964,217309,0
82965,217310,0
82966,217311,0
82967,217312,0
82968,217313,0
82969,217314,0
82970,217315,0
82971,217316,0
82972,217317,0
82973,217318,0
82974,217319,0
82975,217320,0
82976,217321,0
82977,217322,0
82978,217323,0
82979,217324,0
82980,217325,0
82981,217326,0
82982,217327,0
82983,217328,0
82984,217329,0
82985,217330,0
82986,217331,0
82987,217332,0
82988,217333,0
82989,217334,0
82990,217335,0
82991,217336,0
82992,217337,0
82993,217338,0
82994,217339,0
82995,217340,0
82996,217341,0
82997,217342,0
82998,217343,0
82999,217344,0
83000,217345,0
83001,217346,0
83002,217347,0
83003,217348,0
83004,217349,0
83005,217350,0
83006,217351,0
83007,217352,0
83008,217353,0
83009,217354,0
83010,217355,0
83011,217356,0
83012,217357,0
83013,217358,0
83014,217359,0
83015,217360,0
83016,217361,0
83017,217362,0
83018,217363,0
83019,217364,0
83020,217365,0
83021,217366,0
83022,217367,0
83023,217368,0
83024,217369,0
83025,217370,0
83026,217371,0
83027,217372,0
83028,217373,0
83029,217374,0
83030,217375,0
83031,217376,0
83032,217377,0
83033,217378,0
83034,217379,0
83035,217380,0
83036,217381,0
83037,217382,0
83038,217383,0
83039,217384,0
83040,217385,0
83041,217386,0
83042,217387,0
83043,217388,0
83044,217389,0
83045,217390,0
83046,217391,0
83047,217392,0
83048,217393,0
83049,217394,0
83050,217395,0
83051,217396,0
83052,217397,0
83053,217398,0
83054,217399,0
83055,217400,0
83056,217401,0
83057,217402,0
83058,217403,0
83059,217404,0
83060,217405,0
83061,217406,0
83062,217407,0
83063,217408,0
83064,217409,0
83065,217410,0
83066,217411,0
83067,217412,0
83068,217413,0
83069,217414,0
83070,217415,0
83071,217416,0
83072,217417,0
83073,217418,0
83074,217419,0
83075,217420,0
83076,217421,0
83077,217422,0
83078,217423,0
83079,217424,0
83080,217425,0
83081,217426,0
83082,217427,0
83083,217428,0
83084,217429,0
83085,217430,0
83086,217431,0
83087,217432,0
83088,217433,0
83089,217434,0
83090,217435,0
83091,217436,0
83092,217437,0
83093,217438,0
83094,217439,0
83095,217440,0
83096,217441,0
83097,217442,0
83098,217443,0
83099,217444,0
83100,217445,0
83101,217446,0
83102,217447,0
83103,217448,0
83104,217449,0
83105,217450,0
83106,217451,0
83107,217452,0
83108,217453,0
83109,217454,0
83110,217455,0
83111,217456,0
83112,217457,0
83113,217458,0
83114,217459,0
83115,217460,0
83116,217461,0
83117,217462,0
83118,217463,0
83119,217464,0
83120,217465,0
83121,217466,0
83122,217467,0
83123,217468,0
83124,217469,0
83125,217470,0
83126,217471,0
83127,217472,0
83128,217473,0
83129,217474,0
83130,217475,0
83131,217476,0
83132,217477,0
83133,217478,0
83134,217479,0
83135,217480,0
83136,217481,0
83137,217482,0
83138,217483,0
83139,217484,0
83140,217485,0
83141,217486,0
83142,217487,0
83143,217488,0
83144,217489,0
83145,217490,0
83146,217491,0
83147,217492,0
83148,217493,0
83149,217494,0
83150,217495,0
83151,217496,0
83152,217497,0
83153,217498,0
83154,217499,0
83155,217500,0
83156,217501,0
83157,217502,0
83158,217503,0
83159,217504,0
83160,217505,0
83161,217506,0
83162,217507,0
83163,217508,0
83164,217509,0
83165,217510,0
83166,217511,0
83167,217512,0
83168,217513,0
83169,217514,0
83170,217515,0
83171,217516,0
83172,217517,0
83173,217518,0
83174,217519,0
83175,217520,0
83176,217521,0
83177,217522,0
83178,217523,0
83179,217524,0
83180,217525,0
83181,217526,0
83182,217527,0
83183,217528,0
83184,217529,0
83185,217530,0
83186,217531,0
83187,217532,0
83188,217533,0
83189,217534,0
83190,217535,0
83191,217536,0
83192,217537,0
83193,217538,0
83194,217539,0
83195,217540,0
83196,217541,0
83197,217542,0
83198,217543,0
83199,217544,0
83200,217545,0
83201,217546,0
83202,217547,0
83203,217548,0
83204,217549,0
83205,217550,0
83206,217551,0
83207,217552,0
83208,217553,0
83209,217554,0
83210,217555,0
83211,217556,0
83212,217557,0
83213,217558,0
83214,217559,0
83215,217560,0
83216,217561,0
83217,217562,0
83218,217563,0
83219,217564,0
83220,217565,0
83221,217566,0
83222,217567,0
83223,217568,0
83224,217569,0
83225,217570,0
83226,217571,0
83227,217572,0
83228,217573,0
83229,217574,0
83230,217575,0
83231,217576,0
83232,217577,0
83233,217578,0
83234,217579,0
83235,217580,0
83236,217581,0
83237,217582,0
83238,217583,0
83239,217584,0
83240,217585,0
83241,217586,0
83242,217587,0
83243,217588,0
83244,217589,0
83245,217590,0
83246,217591,0
83247,217592,0
83248,217593,0
83249,217594,0
83250,217595,0
83251,217596,0
83252,217597,0
83253,217598,0
83254,217599,0
83255,217600,0
83256,217601,0
83257,217602,0
83258,217603,0
83259,217604,0
83260,217605,0
83261,217606,0
83262,217607,0
83263,217608,0
83264,217609,0
83265,217610,0
83266,217611,0
83267,217612,0
83268,217613,0
83269,217614,0
83270,217615,0
83271,217616,0
83272,217617,0
83273,217618,0
83274,217619,0
83275,217620,0
83276,217621,0
83277,217622,0
83278,217623,0
83279,217624,0
83280,217625,0
83281,217626,0
83282,217627,0
83283,217628,0
83284,217629,0
83285,217630,0
83286,217631,0
83287,217632,0
83288,217633,0
83289,217634,0
83290,217635,0
83291,217636,0
83292,217637,0
83293,217638,0
83294,217639,0
83295,217640,0
83296,217641,0
83297,217642,0
83298,217643,0
83299,217644,0
83300,217645,0
83301,217646,0
83302,217647,0
83303,217648,0
83304,217649,0
83305,217650,0
83306,217651,0
83307,217652,0
83308,217653,0
83309,217654,0
83310,217655,0
83311,217656,0
83312,217657,0
83313,217658,0
83314,217659,0
83315,217660,0
83316,217661,0
83317,217662,0
83318,217663,0
83319,217664,0
83320,217665,0
83321,217666,0
83322,217667,0
83323,217668,0
83324,217669,0
83325,217670,0
83326,217671,0
83327,217672,0
83328,217673,0
83329,217674,0
83330,217675,0
83331,217676,0
83332,217677,0
83333,217678,0
83334,217679,0
83335,217680,0
83336,217681,0
83337,217682,0
83338,217683,0
83339,217684,0
83340,217685,0
83341,217686,0
83342,217687,0
83343,217688,0
83344,217689,0
83345,217690,0
83346,217691,0
83347,217692,0
83348,217693,0
83349,217694,0
83350,217695,0
83351,217696,0
83352,217697,0
83353,217698,0
83354,217699,0
83355,217700,0
83356,217701,0
83357,217702,0
83358,217703,0
83359,217704,0
83360,217705,0
83361,217706,0
83362,217707,0
83363,217708,0
83364,217709,0
83365,217710,0
83366,217711,0
83367,217712,0
83368,217713,0
83369,217714,0
83370,217715,0
83371,217716,0
83372,217717,0
83373,217718,0
83374,217719,0
83375,217720,0
83376,217721,0
83377,217722,0
83378,217723,0
83379,217724,0
83380,217725,0
83381,217726,0
83382,217727,0
83383,217728,0
83384,217729,0
83385,217730,0
83386,217731,0
83387,217732,0
83388,217733,0
83389,217734,0
83390,217735,0
83391,217736,0
83392,217737,0
83393,217738,0
83394,217739,0
83395,217740,0
83396,217741,0
83397,217742,0
83398,217743,0
83399,217744,0
83400,217745,0
83401,217746,0
83402,217747,0
83403,217748,0
83404,217749,0
83405,217750,0
83406,217751,0
83407,217752,0
83408,217753,0
83409,217754,0
83410,217755,0
83411,217756,0
83412,217757,0
83413,217758,0
83414,217759,0
83415,217760,0
83416,217761,0
83417,217762,0
83418,217763,0
83419,217764,0
83420,217765,0
83421,217766,0
83422,217767,0
83423,217768,0
83424,217769,0
83425,217770,0
83426,217771,0
83427,217772,0
83428,217773,0
83429,217774,0
83430,217775,0
83431,217776,0
83432,217777,0
83433,217778,0
83434,217779,0
83435,217780,0
83436,217781,0
83437,217782,0
83438,217783,0
83439,217784,0
83440,217785,0
83441,217786,0
83442,217787,0
83443,217788,0
83444,217789,0
83445,217790,0
83446,217791,0
83447,217792,0
83448,217793,0
83449,217794,0
83450,217795,0
83451,217796,0
83452,217797,0
83453,217798,0
83454,217799,0
83455,217800,0
83456,217801,0
83457,217802,0
83458,217803,0
83459,217804,0
83460,217805,0
83461,217806,0
83462,217807,0
83463,217808,0
83464,217809,0
83465,217810,0
83466,217811,0
83467,217812,0
83468,217813,0
83469,217814,0
83470,217815,0
83471,217816,0
83472,217817,0
83473,217818,0
83474,217819,0
83475,217820,0
83476,217821,0
83477,217822,0
83478,217823,0
83479,217824,0
83480,217825,0
83481,217826,0
83482,217827,0
83483,217828,0
83484,217829,0
83485,217830,0
83486,217831,0
83487,217832,0
83488,217833,0
83489,217834,0
83490,217835,0
83491,217836,0
83492,217837,0
83493,217838,0
83494,217839,0
83495,217840,0
83496,217841,0
83497,217842,0
83498,217843,0
83499,217844,0
83500,217845,0
83501,217846,0
83502,217847,0
83503,217848,0
83504,217849,0
83505,217850,0
83506,217851,0
83507,217852,0
83508,217853,0
83509,217854,0
83510,217855,0
83511,217856,0
83512,217857,0
83513,217858,0
83514,217859,0
83515,217860,0
83516,217861,0
83517,217862,0
83518,217863,0
83519,217864,0
83520,217865,0
83521,217866,0
83522,217867,0
83523,217868,0
83524,217869,0
83525,217870,0
83526,217871,0
83527,217872,0
83528,217873,0
83529,217874,0
83530,217875,0
83531,217876,0
83532,217877,0
83533,217878,0
83534,217879,0
83535,217880,0
83536,217881,0
83537,217882,0
83538,217883,0
83539,217884,0
83540,217885,0
83541,217886,0
83542,217887,0
83543,217888,0
83544,217889,0
83545,217890,0
83546,217891,0
83547,217892,0
83548,217893,0
83549,217894,0
83550,217895,0
83551,217896,0
83552,217897,0
83553,217898,0
83554,217899,0
83555,217900,0
83556,217901,0
83557,217902,0
83558,217903,0
83559,217904,0
83560,217905,0
83561,217906,0
83562,217907,0
83563,217908,0
83564,217909,0
83565,217910,0
83566,217911,0
83567,217912,0
83568,217913,0
83569,217914,0
83570,217915,0
83571,217916,0
83572,217917,0
83573,217918,0
83574,217919,0
83575,217920,0
83576,217921,0
83577,217922,0
83578,217923,0
83579,217924,0
83580,217925,0
83581,217926,0
83582,217927,0
83583,217928,0
83584,217929,0
83585,217930,0
83586,217931,0
83587,217932,0
83588,217933,0
83589,217934,0
83590,217935,0
83591,217936,0
83592,217937,0
83593,217938,0
83594,217939,0
83595,217940,0
83596,217941,0
83597,217942,0
83598,217943,0
83599,217944,0
83600,217945,0
83601,217946,0
83602,217947,0
83603,217948,0
83604,217949,0
83605,217950,0
83606,217951,0
83607,217952,0
83608,217953,0
83609,217954,0
83610,217955,0
83611,217956,0
83612,217957,0
83613,217958,0
83614,217959,0
83615,217960,0
83616,217961,0
83617,217962,0
83618,217963,0
83619,217964,0
83620,217965,0
83621,217966,0
83622,217967,0
83623,217968,0
83624,217969,0
83625,217970,0
83626,217971,0
83627,217972,0
83628,217973,0
83629,217974,0
83630,217975,0
83631,217976,0
83632,217977,0
83633,217978,0
83634,217979,0
83635,217980,0
83636,217981,0
83637,217982,0
83638,217983,0
83639,217984,0
83640,217985,0
83641,217986,0
83642,217987,0
83643,217988,0
83644,217989,0
83645,217990,0
83646,217991,0
83647,217992,0
83648,217993,0
83649,217994,0
83650,217995,0
83651,217996,0
83652,217997,0
83653,217998,0
83654,217999,0
83655,218000,0
83656,218001,0
83657,218002,0
83658,218003,0
83659,218004,0
83660,218005,0
83661,218006,0
83662,218007,0
83663,218008,0
83664,218009,0
83665,218010,0
83666,218011,0
83667,218012,0
83668,218013,0
83669,218014,0
83670,218015,0
83671,218016,0
83672,218017,0
83673,218018,0
83674,218019,0
83675,218020,0
83676,218021,0
83677,218022,0
83678,218023,0
83679,218024,0
83680,218025,0
83681,218026,0
83682,218027,0
83683,218028,0
83684,218029,0
83685,218030,0
83686,218031,0
83687,218032,0
83688,218033,0
83689,218034,0
83690,218035,0
83691,218036,0
83692,218037,0
83693,218038,0
83694,218039,0
83695,218040,0
83696,218041,0
83697,218042,0
83698,218043,0
83699,218044,0
83700,218045,0
83701,218046,0
83702,218047,0
83703,218048,0
83704,218049,0
83705,218050,0
83706,218051,0
83707,218052,0
83708,218053,0
83709,218054,0
83710,218055,0
83711,218056,0
83712,218057,0
83713,218058,0
83714,218059,0
83715,218060,0
83716,218061,0
83717,218062,0
83718,218063,0
83719,218064,0
83720,218065,0
83721,218066,0
83722,218067,0
83723,218068,0
83724,218069,0
83725,218070,0
83726,218071,0
83727,218072,0
83728,218073,0
83729,218074,0
83730,218075,0
83731,218076,0
83732,218077,0
83733,218078,0
83734,218079,0
83735,218080,0
83736,218081,0
83737,218082,0
83738,218083,0
83739,218084,0
83740,218085,0
83741,218086,0
83742,218087,0
83743,218088,0
83744,218089,0
83745,218090,0
83746,218091,0
83747,218092,0
83748,218093,0
83749,218094,0
83750,218095,0
83751,218096,0
83752,218097,0
83753,218098,0
83754,218099,0
83755,218100,0
83756,218101,0
83757,218102,0
83758,218103,0
83759,218104,0
83760,218105,0
83761,218106,0
83762,218107,0
83763,218108,0
83764,218109,0
83765,218110,0
83766,218111,0
83767,218112,0
83768,218113,0
83769,218114,0
83770,218115,0
83771,218116,0
83772,218117,0
83773,218118,0
83774,218119,0
83775,218120,0
83776,218121,0
83777,218122,0
83778,218123,0
83779,218124,0
83780,218125,0
83781,218126,0
83782,218127,0
83783,218128,0
83784,218129,0
83785,218130,0
83786,218131,0
83787,218132,0
83788,218133,0
83789,218134,0
83790,218135,0
83791,218136,0
83792,218137,0
83793,218138,0
83794,218139,0
83795,218140,0
83796,218141,0
83797,218142,0
83798,218143,0
83799,218144,0
83800,218145,0
83801,218146,0
83802,218147,0
83803,218148,0
83804,218149,0
83805,218150,0
83806,218151,0
83807,218152,0
83808,218153,0
83809,218154,0
83810,218155,0
83811,218156,0
83812,218157,0
83813,218158,0
83814,218159,0
83815,218160,0
83816,218161,0
83817,218162,0
83818,218163,0
83819,218164,0
83820,218165,0
83821,218166,0
83822,218167,0
83823,218168,0
83824,218169,0
83825,218170,0
83826,218171,0
83827,218172,0
83828,218173,0
83829,218174,0
83830,218175,0
83831,218176,0
83832,218177,0
83833,218178,0
83834,218179,0
83835,218180,0
83836,218181,0
83837,218182,0
83838,218183,0
83839,218184,0
83840,218185,0
83841,218186,0
83842,218187,0
83843,218188,0
83844,218189,0
83845,218190,0
83846,218191,0
83847,218192,0
83848,218193,0
83849,218194,0
83850,218195,0
83851,218196,0
83852,218197,0
83853,218198,0
83854,218199,0
83855,218200,0
83856,218201,0
83857,218202,0
83858,218203,0
83859,218204,0
83860,218205,0
83861,218206,0
83862,218207,0
83863,218208,0
83864,218209,0
83865,218210,0
83866,218211,0
83867,218212,0
83868,218213,0
83869,218214,0
83870,218215,0
83871,218216,0
83872,218217,0
83873,218218,0
83874,218219,0
83875,218220,0
83876,218221,0
83877,218222,0
83878,218223,0
83879,218224,0
83880,218225,0
83881,218226,0
83882,218227,0
83883,218228,0
83884,218229,0
83885,218230,0
83886,218231,0
83887,218232,0
83888,218233,0
83889,218234,0
83890,218235,0
83891,218236,0
83892,218237,0
83893,218238,0
83894,218239,0
83895,218240,0
83896,218241,0
83897,218242,0
83898,218243,0
83899,218244,0
83900,218245,0
83901,218246,0
83902,218247,0
83903,218248,0
83904,218249,0
83905,218250,0
83906,218251,0
83907,218252,0
83908,218253,0
83909,218254,0
83910,218255,0
83911,218256,0
83912,218257,0
83913,218258,0
83914,218259,0
83915,218260,0
83916,218261,0
83917,218262,0
83918,218263,0
83919,218264,0
83920,218265,0
83921,218266,0
83922,218267,0
83923,218268,0
83924,218269,0
83925,218270,0
83926,218271,0
83927,218272,0
83928,218273,0
83929,218274,0
83930,218275,0
83931,218276,0
83932,218277,0
83933,218278,0
83934,218279,0
83935,218280,0
83936,218281,0
83937,218282,0
83938,218283,0
83939,218284,0
83940,218285,0
83941,218286,0
83942,218287,0
83943,218288,0
83944,218289,0
83945,218290,0
83946,218291,0
83947,218292,0
83948,218293,0
83949,218294,0
83950,218295,0
83951,218296,0
83952,218297,0
83953,218298,0
83954,218299,0
83955,218300,0
83956,218301,0
83957,218302,0
83958,218303,0
83959,218304,0
83960,218305,0
83961,218306,0
83962,218307,0
83963,218308,0
83964,218309,0
83965,218310,0
83966,218311,0
83967,218312,0
83968,218313,0
83969,218314,0
83970,218315,0
83971,218316,0
83972,218317,0
83973,218318,0
83974,218319,0
83975,218320,0
83976,218321,0
83977,218322,0
83978,218323,0
83979,218324,0
83980,218325,0
83981,218326,0
83982,218327,0
83983,218328,0
83984,218329,0
83985,218330,0
83986,218331,0
83987,218332,0
83988,218333,0
83989,218334,0
83990,218335,0
83991,218336,0
83992,218337,0
83993,218338,0
83994,218339,0
